timestamp,service,rps,cpu_usage,memory_usage,latency_p90,error_rate,label
2026-06-01 00:00:00,recommendation,21.062800742323244,0.10061016184651105,0.30898429513356906,0.06073025667485874,0.0014511540889207402,1
2026-06-01 00:05:00,recommendation,9.661225648589104,0.14877266678351203,0.31741175348269907,0.03487981415153509,0.0007463904461195137,1
2026-06-01 00:10:00,recommendation,10.7346615664518,0.14642595322063154,0.29938252218888184,0.04437870603407167,0.0015255449758230732,1
2026-06-01 00:15:00,recommendation,14.355705633766275,0.17688143128755995,0.3264306217064823,0.045420421468159326,0.0009507093249061943,1
2026-06-01 00:20:00,recommendation,10.773156474267234,0.10171313997405632,0.27544498733887135,0.031683099633675056,0.001469608137245219,1
2026-06-01 00:25:00,recommendation,16.9062074731461,0.18909223381440737,0.28358168691671726,0.044746253175486805,0.0011409756948056226,1
2026-06-01 00:30:00,recommendation,31.302749106413618,0.12727693926222897,0.33746942785944467,0.05110864253099624,0.0007985799125333216,1
2026-06-01 00:35:00,recommendation,24.3330874361056,0.22581080934996106,0.3150167417338563,0.03252307808681979,0.0006140381746986696,1
2026-06-01 00:40:00,recommendation,5.850290149716939,0.14770939531355898,0.2733985866923095,0.04272887839471556,0.0010607931695459606,1
2026-06-01 00:45:00,recommendation,9.84534249538259,0.17533207313397267,0.2783255543240337,0.04171139267252451,0.0007609887575744633,1
2026-06-01 00:50:00,recommendation,11.348860589054784,0.101863505456261,0.30768698635463626,0.05143092060805998,0.0005194792586276775,1
2026-06-01 00:55:00,recommendation,9.865403968152368,0.08062876633604006,0.33088059215127624,0.041340005524745246,0.0008096797811071229,1
2026-06-01 01:00:00,recommendation,38.07885524168603,0.14948779155050537,0.2981565202782735,0.04011338538294555,0.0019812324517561276,1
2026-06-01 01:05:00,recommendation,27.40556203653679,0.14866334714629822,0.29906059346265723,0.055495069620427065,0.000882904391447758,1
2026-06-01 01:10:00,recommendation,10.508502697252176,0.05294523041882135,0.30489634640493146,0.03805717974219965,0.0007776389151472387,1
2026-06-01 01:15:00,recommendation,24.23019604979966,0.17496799981782785,0.28946921509604345,0.06173889846899109,0.0010265328631420538,1
2026-06-01 01:20:00,recommendation,16.680569372385065,0.109374142065896,0.30803897935733643,0.0626613440692144,0.008436918832696594,1
2026-06-01 01:25:00,recommendation,8.659223195537596,0.10509026224180745,0.2851224440905628,0.03192311171286939,0.0020577559992058683,1
2026-06-01 01:30:00,recommendation,19.092075808582067,0.11072080458783283,0.3504826521421508,0.05141625427830693,0.0007437916363843696,1
