timestamp,service,rps,cpu_usage,memory_usage,latency_p90,error_rate,label
2026-06-01 00:00:00,shipping,12.203359335229079,0.0600597725188205,0.31365101459113065,0.05561773291299429,0.0,1
2026-06-01 00:05:00,shipping,9.032434451499027,0.12493316416690275,0.33891888292965316,0.03172925571002437,0.0011924074324095467,1
2026-06-01 00:10:00,shipping,26.28122959878619,0.1097331584092519,0.3181718056159039,0.05291655237982549,0.0016047282691530047,1
2026-06-01 00:15:00,shipping,11.207997625638768,0.13906446956290533,0.30952227924811054,0.03595233416601166,0.001034981955831067,1
2026-06-01 00:20:00,shipping,8.868606290005147,0.07454504058781153,0.32158398310607467,0.045810396052723634,0.001139665277993969,1
2026-06-01 00:25:00,shipping,20.63545187258638,0.09698020422387338,0.28092967860800455,0.052469905623331314,0.0002607804995926565,1
2026-06-01 00:30:00,shipping,34.67148577689645,0.16358573891344247,0.3131626080100799,0.061180733331804724,0.0011640116184093651,1
2026-06-01 00:35:00,shipping,23.018098400976807,0.1954048481185841,0.3133567942555564,0.04538014693352443,0.0016243718911686732,1
2026-06-01 00:40:00,shipping,25.554425132316496,0.14695322908159655,0.31147724039668967,0.04737714322057118,0.0022818318186867384,1
2026-06-01 00:45:00,shipping,26.302578830504995,0.19631904080821208,0.36674013054200144,0.05971344184412128,0.0011355788762387941,1
2026-06-01 00:50:00,shipping,6.456347799044095,0.06022524158735029,0.2890118951673803,0.0431080374753304,0.0003907841561871819,1
2026-06-01 00:55:00,shipping,5.553590568291694,0.16775118265326228,0.27442556048620126,0.04189616277969881,0.001439303202340103,1
2026-06-01 01:00:00,shipping,24.863449785665885,0.10525137986976639,0.3295031316976416,0.04228909160959172,0.0015250900564227248,1
2026-06-01 01:05:00,shipping,24.687617139835137,0.17961078167105346,0.31767272772531957,0.05956920365922353,0.00074625190313822,1
2026-06-01 01:10:00,shipping,11.731364170078987,0.08435531981707903,0.28351425132418634,0.046754758674497306,0.0013844284445488626,1
2026-06-01 01:15:00,shipping,7.955648466159024,0.13951133586792888,0.30435466968523156,0.050521999570237015,0.000623613848942928,1
2026-06-01 01:20:00,shipping,12.675428711215934,0.1530948449703729,0.2951245866846185,0.03901092326168843,0.0013192994044195821,1
2026-06-01 01:25:00,shipping,11.421627330651049,0.1305614049373745,0.2721216285068537,0.059098533079262175,0.0015156324094937812,1
2026-06-01 01:30:00,shipping,22.15217963936332,0.06055851428465353,0.31546383312630927,0.05272694587140478,0.00065548689059564,1
2026-06-01 01:35:00,shipping,28.44684616338205,0.19360231621111645,0.32769398346999734,0.043753468561018416,0.0020292225578633387,1
2026-06-01 01:40:00,shipping,29.229641152493596,0.20341551407209849,0.2960357241246989,0.060724968025348804,0.0005495535009288886,1
2026-06-01 01:45:00,shipping,6.410456762975158,0.13096911575454476,0.3197561576160134,0.03989497504267665,0.001669325654796588,1
2026-06-01 01:50:00,shipping,14.619245267607596,0.09200230374787788,0.32141155974978297,0.048698147562950184,0.001438850870650521,1
2026-06-01 01:55:00,shipping,24.198802247313978,0.13556176001291434,0.31638970866739236,0.045265873518567465,0.0006449929680882481,1
2026-06-01 02:00:00,shipping,22.496464944767272,0.1454542071755485,0.29842763249570003,0.04413674489636108,0.0007041394615251713,1
2026-06-01 02:05:00,shipping,24.923313333353658,0.12195463799457715,0.3158931922126781,0.04511180173063563,0.00027144389189071505,1
2026-06-01 02:10:00,shipping,30.24130852084093,0.1462950544167354,0.3121478310994745,0.04499785276715787,0.0005552229405476306,1
2026-06-01 02:15:00,shipping,22.278062845362225,0.04333574958739833,0.2735618094861585,0.052139453379400166,0.0011604568703299973,1
2026-06-01 02:20:00,shipping,13.400879041435074,0.10819792352608891,0.2943032001211627,0.036394671021406436,0.0008624383766195408,1
2026-06-01 02:25:00,shipping,12.932103771964941,0.17938643910014587,0.2815970174144654,0.06283141847776197,0.00042860295157941687,1
2026-06-01 02:30:00,shipping,30.041471439514257,0.16258001249502976,0.3657821973004836,0.05812055073533689,0.001333092142260637,1
2026-06-01 02:35:00,shipping,28.753882403264,0.149877434334691,0.30405440224363295,0.05570848610438545,0.0008030412648336344,1
2026-06-01 02:40:00,shipping,28.06056598082488,0.20361906808433816,0.2863723618110314,0.0517214174202693,0.007611546504824042,1
2026-06-01 02:45:00,shipping,20.77510769540503,0.16709189821926382,0.28010985193341276,0.04212727624356901,0.0007675714979785879,1
2026-06-01 02:50:00,shipping,17.899323764391948,0.1940156868095865,0.29593476884350167,0.06126737304703631,0.0007575763788981951,1
2026-06-01 02:55:00,shipping,9.008240428460953,0.15826193160955063,0.28635142241362394,0.024704275608543744,0.0012575855839438625,1
2026-06-01 03:00:00,shipping,18.26589743356921,0.054673167837394315,0.3175457367990475,0.055125828086196454,0.001069186756671334,1
2026-06-01 03:05:00,shipping,28.463523733755014,0.148260778883108,0.29766150521024076,0.04450877845816837,0.0012390779486516914,1
2026-06-01 03:10:00,shipping,26.526962808839706,0.1340972059224414,0.32956430780462925,0.06012892213412893,0.0008626476629498591,1
2026-06-01 03:15:00,shipping,20.49826431774891,0.19839985392265613,0.34775832482256563,0.03939190391085375,0.0007174749190736725,1
2026-06-01 03:20:00,shipping,16.246026911624654,0.12043496216748488,0.3486788323237807,0.04545807783443569,0.0011938624707553375,1
2026-06-01 03:25:00,shipping,11.973027446154896,0.02,0.30099659084504926,0.046302983111949456,0.0013255692594245061,1
2026-06-01 03:30:00,shipping,31.980835285411832,0.14700013060049216,0.3227999851605575,0.05232734771847165,0.0005709080090834573,1
2026-06-01 03:35:00,shipping,11.161336711190165,0.21356303315750452,0.32381030137293965,0.047585067204067286,0.0006725362586071837,1
2026-06-01 03:40:00,shipping,24.395646036826832,0.15864518724468665,0.3235045975698689,0.048736649069883314,0.001000520968834661,1
2026-06-01 03:45:00,shipping,15.842602945856047,0.11624235789948371,0.31228072530952666,0.04785317103748873,0.001659306791543907,1
2026-06-01 03:50:00,shipping,5.641819631763441,0.09887468964951103,0.3393925396748303,0.03456095431399852,0.0008988752026801586,1
2026-06-01 03:55:00,shipping,7.722030602291007,0.20166348000273027,0.3034500883303667,0.03735738885076861,0.0008762503623759,1
2026-06-01 04:00:00,shipping,24.12116809843503,0.14764851327276923,0.34124660562374465,0.04499036389960284,0.001246206130739517,1
2026-06-01 04:05:00,shipping,17.92106351737355,0.14343937098426204,0.3141239714365906,0.0434275071683796,0.0015047795254280968,1
2026-06-01 04:10:00,shipping,25.210811200917735,0.17980213492599734,0.2970102931436182,0.062484097455768266,0.0011156988416237113,1
2026-06-01 04:15:00,shipping,9.734845852884975,0.07482871937247706,0.29251572723360075,0.042858692742638545,0.0,1
2026-06-01 04:20:00,shipping,10.533458611359166,0.15567909946978997,0.32992031170097946,0.04342974695270358,0.0015527706844897832,1
2026-06-01 04:25:00,shipping,23.19131285458976,0.16391334514399822,0.30559785665264455,0.05309621278427485,0.001327686916365685,1
2026-06-01 04:30:00,shipping,15.398000508174649,0.12424745280207666,0.2989317032142527,0.04700249456944112,0.0011631965083261744,1
2026-06-01 04:35:00,shipping,29.206334946286386,0.1073695676631122,0.2908427603444425,0.050184676983752535,0.0008936345439367885,1
2026-06-01 04:40:00,shipping,4.987343541838536,0.2125495555649352,0.3346948227807081,0.046006054996741666,0.0007033058800267324,1
2026-06-01 04:45:00,shipping,11.19207174635705,0.10455438013250154,0.3102389406706108,0.04456305300375719,0.0006627365383185064,1
2026-06-01 04:50:00,shipping,15.619335835193379,0.05018192941794708,0.3209142957924462,0.04728433742327005,0.001494153460271716,1
